SRA	SRR	SRP	tax.bio	dir
SRA607160	SRR6026348	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026347	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026346	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026345	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026344	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026343	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026342	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026341	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026340	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026339	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026338	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026337	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026336	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026335	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026334	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026333	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026332	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026331	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026330	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026329	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026328	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026327	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026326	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026325	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026324	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026323	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026322	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026321	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026320	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA607160	SRR6026319	SRP117265	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605279	SRR6004409	SRP117071	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605279	SRR6004408	SRP117071	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605279	SRR6004407	SRP117071	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605279	SRR6004406	SRP117071	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605279	SRR6004405	SRP117071	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605279	SRR6004404	SRP117071	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605279	SRR6004403	SRP117071	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605279	SRR6004402	SRP117071	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605278	SRR6004399	SRP117070	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605278	SRR6004398	SRP117070	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605278	SRR6004397	SRP117070	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605278	SRR6004396	SRP117070	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605278	SRR6004395	SRP117070	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605278	SRR6004394	SRP117070	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605278	SRR6004393	SRP117070	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA605278	SRR6004392	SRP117070	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069436	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069435	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069434	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069433	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069432	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069431	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069430	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069429	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069428	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069427	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069426	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069425	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069424	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069423	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069422	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069421	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069420	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069419	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069415	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069414	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069413	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069412	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069411	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069410	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069409	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069408	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069407	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069406	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069405	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069404	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069403	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069402	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069401	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069400	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069399	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069398	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069397	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069396	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069395	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069394	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069393	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069392	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069391	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069390	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069389	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069388	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069387	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069386	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069385	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069384	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069383	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069382	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069381	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069380	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069379	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069378	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069377	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069418	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069417	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA612636	SRR6069416	SRP118803	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA606632	SRR6021723	SRP117169	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA606632	SRR6021722	SRP117169	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA606632	SRR6021721	SRP117169	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA606632	SRR6021720	SRP117169	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA606632	SRR6021719	SRP117169	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA606632	SRR6021718	SRP117169	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031886	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031885	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031884	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031883	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031882	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031881	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031880	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031879	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031878	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031877	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031876	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031875	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031874	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031873	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031872	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031871	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031870	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031869	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031868	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031867	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031866	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031865	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031864	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA495832	SRR5031863	SRP093663	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA180531	SRR1560890	SRP045863	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA103947	SRR1001867	SRP030395	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA103947	SRR1001866	SRP030395	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
SRA103947	SRR1001865	SRP030395	1140.SAMN02598254	Synechococcus.elongatus.PCC.7942.FACHB.805_txid1140_SAMN02598254_Synechococcales
